Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,alpha,l1_ratio,mae,r2,rmse
2023-05-27 22:01:38,2.8s,526c4e05013d4c968e2e16f31e7c8f88,selective-crab-530,LOCAL,model.py,gaetanbrison,FINISHED,0.5,0.5,0.6271946374319586,0.10862644997792614,0.7931640229276851
2023-05-27 18:59:01,3.6s,3e41cd6ef9d34417b558e51374905ee8,learned-whale-207,LOCAL,model.py,gaetanbrison,FINISHED,0.5,0.5,0.6271946374319586,0.10862644997792614,0.7931640229276851
2023-05-27 18:01:38,5.6s,d12608461b904e28b059fbe37ca3bf57,skittish-snail-328,LOCAL,model.py,gaetanbrison,FINISHED,0.5,0.5,0.6271946374319586,0.10862644997792614,0.7931640229276851
